dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2020,continentExp,time,susceptibles,infected,recovered,dead
04/11/2020,4,11,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,255,14,6,646,334
05/11/2020,5,11,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,256,14,6,646,334
06/11/2020,6,11,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,257,14,6,646,334
07/11/2020,7,11,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,258,14,6,646,334
08/11/2020,8,11,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,259,14,6,646,334
09/11/2020,9,11,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,260,14,6,646,334
10/11/2020,10,11,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,261,14,6,646,334
11/11/2020,11,11,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,262,14,6,646,334
12/11/2020,12,11,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,263,14,6,646,334
13/11/2020,13,11,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,264,14,6,646,334
14/11/2020,14,11,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,265,14,6,646,334
15/11/2020,15,11,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,266,14,6,646,334
16/11/2020,16,11,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,267,14,5,647,334
17/11/2020,17,11,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,268,14,5,647,334
18/11/2020,18,11,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,269,14,5,647,334
19/11/2020,19,11,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,270,14,4,648,334
20/11/2020,20,11,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,271,14,4,648,334
21/11/2020,21,11,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,272,14,4,648,334
22/11/2020,22,11,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,273,14,4,648,334
23/11/2020,23,11,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,274,14,4,648,334
24/11/2020,24,11,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,275,14,4,648,334
25/11/2020,25,11,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,276,14,4,648,334
26/11/2020,26,11,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,277,14,4,648,334
27/11/2020,27,11,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,278,14,4,648,334
28/11/2020,28,11,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,279,14,4,648,334
29/11/2020,29,11,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,280,14,4,648,334
30/11/2020,30,11,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,281,14,4,648,334
01/12/2020,1,12,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,282,14,4,648,334
02/12/2020,2,12,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,283,14,4,648,334
03/12/2020,3,12,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,284,14,3,649,334
04/12/2020,4,12,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,285,14,3,649,334
05/12/2020,5,12,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,286,14,3,649,334
06/12/2020,6,12,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,287,14,3,649,334
07/12/2020,7,12,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,288,14,3,649,334
08/12/2020,8,12,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,289,14,3,649,334
09/12/2020,9,12,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,290,14,3,649,334
10/12/2020,10,12,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,291,14,3,649,334
11/12/2020,11,12,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,292,14,2,650,334
12/12/2020,12,12,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,293,14,2,650,334
13/12/2020,13,12,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,294,14,2,650,334
14/12/2020,14,12,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,295,14,1,651,334
15/12/2020,15,12,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,296,14,1,651,334
16/12/2020,16,12,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,297,14,1,651,334
17/12/2020,17,12,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,298,14,0,652,334
18/12/2020,18,12,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,299,14,0,652,334
19/12/2020,19,12,2020,0,0,SIRDlockdown12b_SSA-s0_N1000_WD,XX,XXX,1000,Artificialia,300,14,0,652,334
23/02/2020,23,2,2020,3,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,0,997,3,0,0
24/02/2020,24,2,2020,2,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,1,995,5,0,0
25/02/2020,25,2,2020,1,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,2,994,6,0,0
26/02/2020,26,2,2020,2,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,3,992,6,2,0
27/02/2020,27,2,2020,1,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,4,991,7,2,0
28/02/2020,28,2,2020,0,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,5,991,7,2,0
29/02/2020,29,2,2020,1,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,6,990,8,2,0
01/03/2020,1,3,2020,0,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,7,990,8,2,0
02/03/2020,2,3,2020,2,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,8,988,9,3,0
03/03/2020,3,3,2020,1,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,9,987,10,3,0
04/03/2020,4,3,2020,0,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,10,987,9,4,0
05/03/2020,5,3,2020,2,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,11,985,11,4,0
06/03/2020,6,3,2020,2,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,12,983,13,4,0
07/03/2020,7,3,2020,1,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,13,982,14,4,0
08/03/2020,8,3,2020,6,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,14,976,20,4,0
09/03/2020,9,3,2020,6,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,15,970,26,4,0
10/03/2020,10,3,2020,10,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,16,960,36,4,0
11/03/2020,11,3,2020,5,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,17,955,40,5,0
12/03/2020,12,3,2020,15,1,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,18,940,53,6,1
13/03/2020,13,3,2020,8,1,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,19,932,57,9,2
14/03/2020,14,3,2020,10,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,20,922,66,10,2
15/03/2020,15,3,2020,13,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,21,909,77,12,2
16/03/2020,16,3,2020,12,1,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,22,897,86,14,3
17/03/2020,17,3,2020,16,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,23,881,100,16,3
18/03/2020,18,3,2020,21,2,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,24,860,115,20,5
19/03/2020,19,3,2020,23,2,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,25,837,135,21,7
20/03/2020,20,3,2020,14,2,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,26,823,143,25,9
21/03/2020,21,3,2020,27,4,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,27,796,162,29,13
22/03/2020,22,3,2020,21,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,28,775,179,33,13
23/03/2020,23,3,2020,21,4,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,29,754,188,41,17
24/03/2020,24,3,2020,35,3,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,30,719,217,44,20
25/03/2020,25,3,2020,23,2,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,31,696,233,49,22
26/03/2020,26,3,2020,42,1,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,32,654,267,56,23
27/03/2020,27,3,2020,41,1,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,33,613,299,64,24
28/03/2020,28,3,2020,33,4,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,34,580,321,71,28
29/03/2020,29,3,2020,24,7,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,35,556,336,73,35
30/03/2020,30,3,2020,33,3,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,36,523,358,81,38
31/03/2020,31,3,2020,38,5,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,37,485,383,89,43
01/04/2020,1,4,2020,36,5,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,38,449,404,99,48
02/04/2020,2,4,2020,32,8,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,39,417,419,108,56
03/04/2020,3,4,2020,29,5,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,40,388,433,118,61
04/04/2020,4,4,2020,41,3,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,41,347,455,134,64
05/04/2020,5,4,2020,20,4,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,42,327,460,145,68
06/04/2020,6,4,2020,41,5,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,43,286,487,154,73
07/04/2020,7,4,2020,19,1,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,44,267,494,165,74
08/04/2020,8,4,2020,22,5,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,45,245,502,174,79
09/04/2020,9,4,2020,30,3,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,46,215,521,182,82
10/04/2020,10,4,2020,24,6,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,47,191,535,186,88
11/04/2020,11,4,2020,17,7,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,48,174,532,199,95
12/04/2020,12,4,2020,15,8,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,49,159,526,212,103
13/04/2020,13,4,2020,27,5,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,50,132,540,220,108
14/04/2020,14,4,2020,3,5,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,51,129,530,228,113
15/04/2020,15,4,2020,1,6,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,52,128,521,232,119
16/04/2020,16,4,2020,1,4,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,53,127,509,241,123
17/04/2020,17,4,2020,2,3,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,54,125,498,251,126
18/04/2020,18,4,2020,2,5,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,55,123,478,268,131
19/04/2020,19,4,2020,3,10,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,56,120,463,276,141
20/04/2020,20,4,2020,0,4,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,57,120,452,283,145
21/04/2020,21,4,2020,3,6,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,58,117,436,296,151
22/04/2020,22,4,2020,0,6,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,59,117,415,311,157
23/04/2020,23,4,2020,2,1,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,60,115,408,319,158
24/04/2020,24,4,2020,2,2,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,61,113,396,331,160
25/04/2020,25,4,2020,2,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,62,111,385,344,160
26/04/2020,26,4,2020,2,1,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,63,109,377,353,161
27/04/2020,27,4,2020,1,3,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,64,108,369,359,164
28/04/2020,28,4,2020,2,6,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,65,106,357,367,170
29/04/2020,29,4,2020,2,6,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,66,104,350,370,176
30/04/2020,30,4,2020,1,4,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,67,103,335,382,180
01/05/2020,1,5,2020,3,3,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,68,100,330,387,183
02/05/2020,2,5,2020,1,2,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,69,99,321,395,185
03/05/2020,3,5,2020,0,3,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,70,99,314,399,188
04/05/2020,4,5,2020,2,3,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,71,97,307,405,191
05/05/2020,5,5,2020,1,3,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,72,96,299,411,194
06/05/2020,6,5,2020,2,3,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,73,94,292,417,197
07/05/2020,7,5,2020,1,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,74,93,285,425,197
08/05/2020,8,5,2020,0,3,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,75,93,272,435,200
09/05/2020,9,5,2020,1,3,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,76,92,265,440,203
10/05/2020,10,5,2020,1,4,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,77,91,257,445,207
11/05/2020,11,5,2020,0,1,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,78,91,250,451,208
12/05/2020,12,5,2020,0,4,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,79,91,244,453,212
13/05/2020,13,5,2020,0,3,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,80,91,236,458,215
14/05/2020,14,5,2020,1,2,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,81,90,227,466,217
15/05/2020,15,5,2020,1,1,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,82,89,224,469,218
16/05/2020,16,5,2020,1,2,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,83,88,217,475,220
17/05/2020,17,5,2020,1,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,84,87,212,481,220
18/05/2020,18,5,2020,0,2,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,85,87,206,485,222
19/05/2020,19,5,2020,1,1,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,86,86,204,487,223
20/05/2020,20,5,2020,3,4,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,87,83,197,493,227
21/05/2020,21,5,2020,0,4,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,88,83,190,496,231
22/05/2020,22,5,2020,1,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,89,82,191,496,231
23/05/2020,23,5,2020,1,3,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,90,81,185,500,234
24/05/2020,24,5,2020,0,2,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,91,81,175,508,236
25/05/2020,25,5,2020,0,1,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,92,81,171,511,237
26/05/2020,26,5,2020,1,3,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,93,80,164,516,240
27/05/2020,27,5,2020,0,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,94,80,161,519,240
28/05/2020,28,5,2020,1,1,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,95,79,157,523,241
29/05/2020,29,5,2020,0,3,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,96,79,152,525,244
30/05/2020,30,5,2020,0,2,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,97,79,145,530,246
31/05/2020,31,5,2020,0,1,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,98,79,141,533,247
01/06/2020,1,6,2020,0,2,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,99,79,137,535,249
02/06/2020,2,6,2020,1,1,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,100,78,136,536,250
03/06/2020,3,6,2020,2,2,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,101,76,136,536,252
04/06/2020,4,6,2020,2,2,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,102,74,131,541,254
05/06/2020,5,6,2020,4,1,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,103,70,132,543,255
06/06/2020,6,6,2020,4,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,104,66,136,543,255
07/06/2020,7,6,2020,2,2,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,105,64,133,546,257
08/06/2020,8,6,2020,7,4,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,106,57,136,546,261
09/06/2020,9,6,2020,1,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,107,56,134,549,261
10/06/2020,10,6,2020,3,2,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,108,53,131,553,263
11/06/2020,11,6,2020,2,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,109,51,130,556,263
12/06/2020,12,6,2020,1,1,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,110,50,129,557,264
13/06/2020,13,6,2020,1,1,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,111,49,127,559,265
14/06/2020,14,6,2020,1,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,112,48,125,562,265
15/06/2020,15,6,2020,1,2,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,113,47,121,565,267
16/06/2020,16,6,2020,1,3,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,114,46,117,567,270
17/06/2020,17,6,2020,2,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,115,44,117,569,270
18/06/2020,18,6,2020,1,1,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,116,43,116,570,271
19/06/2020,19,6,2020,1,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,117,42,115,572,271
20/06/2020,20,6,2020,0,2,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,118,42,110,575,273
21/06/2020,21,6,2020,4,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,119,38,112,577,273
22/06/2020,22,6,2020,1,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,120,37,111,579,273
23/06/2020,23,6,2020,1,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,121,36,109,582,273
24/06/2020,24,6,2020,0,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,122,36,109,582,273
25/06/2020,25,6,2020,2,2,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,123,34,107,584,275
26/06/2020,26,6,2020,0,2,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,124,34,102,587,277
27/06/2020,27,6,2020,0,1,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,125,34,99,589,278
28/06/2020,28,6,2020,1,1,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,126,33,97,591,279
29/06/2020,29,6,2020,0,3,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,127,33,93,592,282
30/06/2020,30,6,2020,0,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,128,33,93,592,282
01/07/2020,1,7,2020,0,2,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,129,33,91,592,284
02/07/2020,2,7,2020,1,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,130,32,92,592,284
03/07/2020,3,7,2020,1,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,131,31,92,593,284
04/07/2020,4,7,2020,1,1,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,132,30,91,594,285
05/07/2020,5,7,2020,0,1,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,133,30,88,596,286
06/07/2020,6,7,2020,1,2,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,134,29,85,598,288
07/07/2020,7,7,2020,0,1,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,135,29,81,601,289
08/07/2020,8,7,2020,1,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,136,28,80,603,289
09/07/2020,9,7,2020,0,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,137,28,79,604,289
10/07/2020,10,7,2020,1,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,138,27,78,606,289
11/07/2020,11,7,2020,1,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,139,26,79,606,289
12/07/2020,12,7,2020,0,1,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,140,26,76,608,290
13/07/2020,13,7,2020,0,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,141,26,76,608,290
14/07/2020,14,7,2020,0,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,142,26,75,609,290
15/07/2020,15,7,2020,0,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,143,26,74,610,290
16/07/2020,16,7,2020,0,1,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,144,26,73,610,291
17/07/2020,17,7,2020,0,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,145,26,73,610,291
18/07/2020,18,7,2020,1,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,146,25,73,611,291
19/07/2020,19,7,2020,0,2,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,147,25,68,614,293
20/07/2020,20,7,2020,0,3,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,148,25,65,614,296
21/07/2020,21,7,2020,0,1,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,149,25,62,616,297
22/07/2020,22,7,2020,0,1,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,150,25,60,617,298
23/07/2020,23,7,2020,0,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,151,25,57,620,298
24/07/2020,24,7,2020,1,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,152,24,54,624,298
25/07/2020,25,7,2020,0,3,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,153,24,51,624,301
26/07/2020,26,7,2020,0,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,154,24,51,624,301
27/07/2020,27,7,2020,0,1,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,155,24,50,624,302
28/07/2020,28,7,2020,1,1,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,156,23,50,624,303
29/07/2020,29,7,2020,0,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,157,23,49,625,303
30/07/2020,30,7,2020,1,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,158,22,49,626,303
31/07/2020,31,7,2020,0,1,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,159,22,48,626,304
01/08/2020,1,8,2020,0,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,160,22,48,626,304
02/08/2020,2,8,2020,0,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,161,22,45,629,304
03/08/2020,3,8,2020,0,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,162,22,45,629,304
04/08/2020,4,8,2020,0,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,163,22,42,632,304
05/08/2020,5,8,2020,0,0,SIRDlockdown3_SSA-s0_N1000,XX,XXX,1000,Artificialia,164,22,42,632,304
